county,precinct,office,district,candidate,party,votes
Hartford,Enfield 158,Governor,,Thomas Foley,Rep,354
Hartford,Enfield 159,Governor,,Thomas Foley,Rep,1580
Hartford,Enfield 258,Governor,,Thomas Foley,Rep,924
Hartford,Enfield 358,Governor,,Thomas Foley,Rep,412
Hartford,Enfield 359,Governor,,Thomas Foley,Rep,1472
Hartford,Enfield 458,Governor,,Thomas Foley,Rep,1349
Hartford,Enfield 459,Governor,,Thomas Foley,Rep,156
Hartford,Enfield EDR,Governor,,Thomas Foley,Rep,72
Hartford,Enfield 158,Governor,,Dannel Malloy,Dem,255
Hartford,Enfield 159,Governor,,Dannel Malloy,Dem,1215
Hartford,Enfield 258,Governor,,Dannel Malloy,Dem,991
Hartford,Enfield 358,Governor,,Dannel Malloy,Dem,370
Hartford,Enfield 359,Governor,,Dannel Malloy,Dem,1049
Hartford,Enfield 458,Governor,,Dannel Malloy,Dem,1255
Hartford,Enfield 459,Governor,,Dannel Malloy,Dem,133
Hartford,Enfield EDR,Governor,,Dannel Malloy,Dem,43
Hartford,Enfield 158,Governor,,Dannel Malloy,WF,10
Hartford,Enfield 159,Governor,,Dannel Malloy,WF,48
Hartford,Enfield 258,Governor,,Dannel Malloy,WF,43
Hartford,Enfield 358,Governor,,Dannel Malloy,WF,14
Hartford,Enfield 359,Governor,,Dannel Malloy,WF,50
Hartford,Enfield 458,Governor,,Dannel Malloy,WF,63
Hartford,Enfield 459,Governor,,Dannel Malloy,WF,7
Hartford,Enfield EDR,Governor,,Dannel Malloy,WF,8
Hartford,Enfield 158,Governor,,Thomas Foley,Ind,15
Hartford,Enfield 159,Governor,,Thomas Foley,Ind,71
Hartford,Enfield 258,Governor,,Thomas Foley,Ind,55
Hartford,Enfield 358,Governor,,Thomas Foley,Ind,19
Hartford,Enfield 359,Governor,,Thomas Foley,Ind,76
Hartford,Enfield 458,Governor,,Thomas Foley,Ind,79
Hartford,Enfield 459,Governor,,Thomas Foley,Ind,8
Hartford,Enfield EDR,Governor,,Thomas Foley,Ind,7
Hartford,Enfield 158,Governor,,Joe Visconti,Pet,3
Hartford,Enfield 159,Governor,,Joe Visconti,Pet,44
Hartford,Enfield 258,Governor,,Joe Visconti,Pet,34
Hartford,Enfield 358,Governor,,Joe Visconti,Pet,11
Hartford,Enfield 359,Governor,,Joe Visconti,Pet,31
Hartford,Enfield 458,Governor,,Joe Visconti,Pet,42
Hartford,Enfield 459,Governor,,Joe Visconti,Pet,5
Hartford,Enfield EDR,Governor,,Joe Visconti,Pet,1
Hartford,Enfield 158,Governor,,Traceski,write-in,1
Hartford,Enfield 159,Governor,,Traceski,write-in,1
Hartford,Enfield 458,Governor,,Gaita,write-in,1
Hartford,Enfield 158,Governor,,Jonathan Pelto,write-in,1
Hartford,Enfield 159,Governor,,Jonathan Pelto,write-in,1
Hartford,Enfield 158,US House,2,Lori Hopkins-Cavanagh,Rep,256
Hartford,Enfield 159,US House,2,Lori Hopkins-Cavanagh,Rep,1113
Hartford,Enfield 258,US House,2,Lori Hopkins-Cavanagh,Rep,649
Hartford,Enfield 358,US House,2,Lori Hopkins-Cavanagh,Rep,290
Hartford,Enfield 359,US House,2,Lori Hopkins-Cavanagh,Rep,1052
Hartford,Enfield 458,US House,2,Lori Hopkins-Cavanagh,Rep,954
Hartford,Enfield 459,US House,2,Lori Hopkins-Cavanagh,Rep,107
Hartford,Enfield EDR,US House,2,Lori Hopkins-Cavanagh,Rep,61
Hartford,Enfield 158,US House,2,Joe Courtney,Dem,334
Hartford,Enfield 159,US House,2,Joe Courtney,Dem,1590
Hartford,Enfield 258,US House,2,Joe Courtney,Dem,1188
Hartford,Enfield 358,US House,2,Joe Courtney,Dem,467
Hartford,Enfield 359,US House,2,Joe Courtney,Dem,1362
Hartford,Enfield 458,US House,2,Joe Courtney,Dem,1577
Hartford,Enfield 459,US House,2,Joe Courtney,Dem,173
Hartford,Enfield EDR,US House,2,Joe Courtney,Dem,45
Hartford,Enfield 158,US House,2,Joe Courtney,WF,28
Hartford,Enfield 159,US House,2,Joe Courtney,WF,136
Hartford,Enfield 258,US House,2,Joe Courtney,WF,116
Hartford,Enfield 358,US House,2,Joe Courtney,WF,35
Hartford,Enfield 359,US House,2,Joe Courtney,WF,124
Hartford,Enfield 458,US House,2,Joe Courtney,WF,133
Hartford,Enfield 459,US House,2,Joe Courtney,WF,10
Hartford,Enfield EDR,US House,2,Joe Courtney,WF,9
Hartford,Enfield 158,US House,2,William Clyde,Green,7
Hartford,Enfield 159,US House,2,William Clyde,Green,23
Hartford,Enfield 258,US House,2,William Clyde,Green,23
Hartford,Enfield 358,US House,2,William Clyde,Green,3
Hartford,Enfield 359,US House,2,William Clyde,Green,20
Hartford,Enfield 458,US House,2,William Clyde,Green,20
Hartford,Enfield 459,US House,2,William Clyde,Green,2
Hartford,Enfield EDR,US House,2,William Clyde,Green,3
Hartford,Enfield 158,US House,2,Daniel Reale,Lbt,4
Hartford,Enfield 159,US House,2,Daniel Reale,Lbt,15
Hartford,Enfield 258,US House,2,Daniel Reale,Lbt,28
Hartford,Enfield 358,US House,2,Daniel Reale,Lbt,10
Hartford,Enfield 359,US House,2,Daniel Reale,Lbt,27
Hartford,Enfield 458,US House,2,Daniel Reale,Lbt,28
Hartford,Enfield 459,US House,2,Daniel Reale,Lbt,5
Hartford,Enfield EDR,US House,2,Daniel Reale,Lbt,8
Hartford,Enfield 158,State Senate,7,John Kissel,Rep,448
Hartford,Enfield 159,State Senate,7,John Kissel,Rep,2044
Hartford,Enfield 258,State Senate,7,John Kissel,Rep,1272
Hartford,Enfield 358,State Senate,7,John Kissel,Rep,551
Hartford,Enfield 359,State Senate,7,John Kissel,Rep,1864
Hartford,Enfield 458,State Senate,7,John Kissel,Rep,1826
Hartford,Enfield 459,State Senate,7,John Kissel,Rep,204
Hartford,Enfield EDR,State Senate,7,John Kissel,Rep,78
Hartford,Enfield 158,State Senate,7,John Foxx,Dem,178
Hartford,Enfield 159,State Senate,7,John Foxx,Dem,819
Hartford,Enfield 258,State Senate,7,John Foxx,Dem,707
Hartford,Enfield 358,State Senate,7,John Foxx,Dem,245
