county,precinct,office,district,candidate,party,votes
Hartford,Glastonbury 1,Governor,,Thomas Foley,Rep,1438
Hartford,Glastonbury 2,Governor,,Thomas Foley,Rep,110
Hartford,Glastonbury 3,Governor,,Thomas Foley,Rep,306
Hartford,Glastonbury 4,Governor,,Thomas Foley,Rep,1006
Hartford,Glastonbury 5,Governor,,Thomas Foley,Rep,1394
Hartford,Glastonbury 7,Governor,,Thomas Foley,Rep,1505
Hartford,Glastonbury 9,Governor,,Thomas Foley,Rep,1751
Hartford,Glastonbury Total,Governor,,Thomas Foley,Rep,7510
Hartford,Glastonbury 1,Governor,,Dannel Malloy,Dem,1580
Hartford,Glastonbury 2,Governor,,Dannel Malloy,Dem,53
Hartford,Glastonbury 3,Governor,,Dannel Malloy,Dem,264
Hartford,Glastonbury 4,Governor,,Dannel Malloy,Dem,715
Hartford,Glastonbury 5,Governor,,Dannel Malloy,Dem,860
Hartford,Glastonbury 7,Governor,,Dannel Malloy,Dem,1537
Hartford,Glastonbury 9,Governor,,Dannel Malloy,Dem,1289
Hartford,Glastonbury Total,Governor,,Dannel Malloy,Dem,6298
Hartford,Glastonbury 1,Governor,,Dannel Malloy,WF,54
Hartford,Glastonbury 2,Governor,,Dannel Malloy,WF,4
Hartford,Glastonbury 3,Governor,,Dannel Malloy,WF,12
Hartford,Glastonbury 4,Governor,,Dannel Malloy,WF,19
Hartford,Glastonbury 5,Governor,,Dannel Malloy,WF,29
Hartford,Glastonbury 7,Governor,,Dannel Malloy,WF,49
Hartford,Glastonbury 9,Governor,,Dannel Malloy,WF,42
Hartford,Glastonbury Total,Governor,,Dannel Malloy,WF,209
Hartford,Glastonbury 1,Governor,,Thomas Foley,Ind,74
Hartford,Glastonbury 2,Governor,,Thomas Foley,Ind,4
Hartford,Glastonbury 3,Governor,,Thomas Foley,Ind,12
Hartford,Glastonbury 4,Governor,,Thomas Foley,Ind,36
Hartford,Glastonbury 5,Governor,,Thomas Foley,Ind,49
Hartford,Glastonbury 7,Governor,,Thomas Foley,Ind,72
Hartford,Glastonbury 9,Governor,,Thomas Foley,Ind,47
Hartford,Glastonbury Total,Governor,,Thomas Foley,Ind,294
Hartford,Glastonbury 1,Governor,,Joe Visconti,Pet,31
Hartford,Glastonbury 2,Governor,,Joe Visconti,Pet,2
Hartford,Glastonbury 3,Governor,,Joe Visconti,Pet,2
Hartford,Glastonbury 4,Governor,,Joe Visconti,Pet,8
Hartford,Glastonbury 5,Governor,,Joe Visconti,Pet,20
Hartford,Glastonbury 7,Governor,,Joe Visconti,Pet,31
Hartford,Glastonbury 9,Governor,,Joe Visconti,Pet,22
Hartford,Glastonbury Total,Governor,,Joe Visconti,Pet,116
Hartford,Glastonbury 1,Governor,,Jonathan Pelto,write-in,2
Hartford,Glastonbury 2,Governor,,Jonathan Pelto,write-in,0
Hartford,Glastonbury 3,Governor,,Jonathan Pelto,write-in,0
Hartford,Glastonbury 4,Governor,,Jonathan Pelto,write-in,3
Hartford,Glastonbury 5,Governor,,Jonathan Pelto,write-in,1
Hartford,Glastonbury 7,Governor,,Jonathan Pelto,write-in,6
Hartford,Glastonbury 9,Governor,,Jonathan Pelto,write-in,0
Hartford,Glastonbury Total,Governor,,Jonathan Pelto,write-in,12
Hartford,Glastonbury 1,Governor,,John Renjillian,write-in,1
Hartford,Glastonbury 1,US House,1,Matthew Corey,Rep,1110
Hartford,Glastonbury 2,US House,2,Lori Hopkins-Cavanagh,Rep,92
Hartford,Glastonbury 3,US House,2,Lori Hopkins-Cavanagh,Rep,253
Hartford,Glastonbury 4,US House,1,Matthew Corey,Rep,805
Hartford,Glastonbury 5,US House,1,Matthew Corey,Rep,1100
Hartford,Glastonbury 7,US House,1,Matthew Corey,Rep,1177
Hartford,Glastonbury 9,US House,1,Matthew Corey,Rep,1377
Hartford,Glastonbury Total,US House,1,Matthew Corey,Rep,5569
Hartford,Glastonbury Total,US House,2,Lori Hopkins-Cavanagh,Rep,345
Hartford,Glastonbury 1,US House,1,John Larson,Dem,1854
Hartford,Glastonbury 2,US House,2,Joe Courtney,Dem,69
Hartford,Glastonbury 3,US House,2,Joe Courtney,Dem,311
Hartford,Glastonbury 4,US House,1,John Larson,Dem,876
Hartford,Glastonbury 5,US House,1,John Larson,Dem,1134
Hartford,Glastonbury 7,US House,1,John Larson,Dem,1788
Hartford,Glastonbury 9,US House,1,John Larson,Dem,1599
Hartford,Glastonbury Total,US House,1,John Larson,Dem,7251
Hartford,Glastonbury Total,US House,2,Joe Courtney,Dem,380
Hartford,Glastonbury 1,US House,1,John Larson,WF,104
Hartford,Glastonbury 2,US House,2,Joe Courtney,WF,4
Hartford,Glastonbury 3,US House,2,Joe Courtney,WF,16
Hartford,Glastonbury 4,US House,1,John Larson,WF,46
Hartford,Glastonbury 5,US House,1,John Larson,WF,47
Hartford,Glastonbury 7,US House,1,John Larson,WF,88
Hartford,Glastonbury 9,US House,1,John Larson,WF,73
Hartford,Glastonbury Total,US House,1,John Larson,WF,358
Hartford,Glastonbury Total,US House,2,Joe Courtney,WF,20
Hartford,Glastonbury 1,US House,1,Jeffery Russell,Green,56
Hartford,Glastonbury 2,US House,2,William Clyde,Green,1
Hartford,Glastonbury 3,US House,2,William Clyde,Green,4
Hartford,Glastonbury 4,US House,1,Jeffery Russell,Green,15
Hartford,Glastonbury 5,US House,1,Jeffery Russell,Green,31
Hartford,Glastonbury 7,US House,1,Jeffery Russell,Green,44
Hartford,Glastonbury 9,US House,1,Jeffery Russell,Green,38
Hartford,Glastonbury Total,US House,1,Jeffery Russell,Green,184
Hartford,Glastonbury Total,US House,2,William Clyde,Green,5
Hartford,Glastonbury 2,US House,2,Daniel Reale,Lbt,4
Hartford,Glastonbury 3,US House,2,Daniel Reale,Lbt,3
Hartford,Glastonbury Total,US House,2,Daniel Reale,Lbt,7
Hartford,Glastonbury 1,State Senate,4,Whit Osgood,Rep,1401
Hartford,Glastonbury 2,State Senate,4,Whit Osgood,Rep,105
Hartford,Glastonbury 3,State Senate,4,Whit Osgood,Rep,289
Hartford,Glastonbury 4,State Senate,4,Whit Osgood,Rep,957
Hartford,Glastonbury 5,State Senate,4,Whit Osgood,Rep,1397
Hartford,Glastonbury 7,State Senate,4,Whit Osgood,Rep,1477
Hartford,Glastonbury 9,State Senate,4,Whit Osgood,Rep,1711
Hartford,Glastonbury Total,State Senate,4,Whit Osgood,Rep,7337
Hartford,Glastonbury 1,State Senate,4,Steve Cassano,Dem,1527
Hartford,Glastonbury 2,State Senate,4,Steve Cassano,Dem,54
Hartford,Glastonbury 3,State Senate,4,Steve Cassano,Dem,267
Hartford,Glastonbury 4,State Senate,4,Steve Cassano,Dem,698
Hartford,Glastonbury 5,State Senate,4,Steve Cassano,Dem,821
Hartford,Glastonbury 7,State Senate,4,Steve Cassano,Dem,1460
Hartford,Glastonbury 9,State Senate,4,Steve Cassano,Dem,1236
Hartford,Glastonbury Total,State Senate,4,Steve Cassano,Dem,6063
Hartford,Glastonbury 1,State Senate,4,Whit Osgood,Ind,92
Hartford,Glastonbury 2,State Senate,4,Whit Osgood,Ind,5
Hartford,Glastonbury 3,State Senate,4,Whit Osgood,Ind,16
Hartford,Glastonbury 4,State Senate,4,Whit Osgood,Ind,55
Hartford,Glastonbury 5,State Senate,4,Whit Osgood,Ind,70
Hartford,Glastonbury 7,State Senate,4,Whit Osgood,Ind,104
Hartford,Glastonbury 9,State Senate,4,Whit Osgood,Ind,88
Hartford,Glastonbury Total,State Senate,4,Whit Osgood,Ind,430
Hartford,Glastonbury 1,State Senate,4,Steve Cassano,WF,88
Hartford,Glastonbury 2,State Senate,4,Steve Cassano,WF,6
Hartford,Glastonbury 3,State Senate,4,Steve Cassano,WF,16
Hartford,Glastonbury 4,State Senate,4,Steve Cassano,WF,34
Hartford,Glastonbury 5,State Senate,4,Steve Cassano,WF,34
Hartford,Glastonbury 7,State Senate,4,Steve Cassano,WF,72
Hartford,Glastonbury 9,State Senate,4,Steve Cassano,WF,57
Hartford,Glastonbury Total,State Senate,4,Steve Cassano,WF,307
Hartford,Glastonbury 1,State House,13,Mark Tweedle,Rep,1548
Hartford,Glastonbury 3,State House,13,Mark Tweedle,Rep,318
Hartford,Glastonbury Total,State House,13,Mark Tweedle,Rep,1866
Hartford,Glastonbury 2,State House,31,Prasad Srinivasan,Rep,131
Hartford,Glastonbury 4,State House,31,Prasad Srinivasan,Rep,1267
Hartford,Glastonbury 5,State House,31,Prasad Srinivasan,Rep,1719
Hartford,Glastonbury 7,State House,31,Prasad Srinivasan,Rep,1976
Hartford,Glastonbury 9,State House,31,Prasad Srinivasan,Rep,2240
Hartford,Glastonbury Total,State House,31,Prasad Srinivasan,Rep,7333
Hartford,Glastonbury 2,State House,31,Prasad Srinivasan,Ind,16
Hartford,Glastonbury 4,State House,31,Prasad Srinivasan,Ind,166
Hartford,Glastonbury 5,State House,31,Prasad Srinivasan,Ind,209
Hartford,Glastonbury 7,State House,31,Prasad Srinivasan,Ind,369
Hartford,Glastonbury 9,State House,31,Prasad Srinivasan,Ind,302
Hartford,Glastonbury Total,State House,31,Prasad Srinivasan,Ind,1062
,,,,,,
